,state,name,lat,lon,type,capacity(MW),production (GWh)
195,AL,Mitchell Dam,32.806025,-86.44489200000001,HYDRO,170.0,466.344
196,AL,Mobile Energy Services LLC,30.736487,-88.051643,GAS,109.2,288.52500299999997
197,AL,Morgan Energy Center,34.6397,-87.0639,GAS,900.0,3837.308
198,AL,Plant H. Allen Franklin,32.6078,-85.0975,GAS,2683.8,10167.617
199,AL,Point A,31.361146,-86.518307,HYDRO,5.2,7.763999999999999
200,AL,Resolute FP - Coosa Pines Mill,33.328107,-86.356825,COAL,55.4,115.281
201,AL,Rock-Tenn Mill,32.4541,-87.9759,BIOMASS,84.0,153.489999
202,AL,SABIC Innovative Plastics - Burkville,32.310226,-86.52542,GAS,97.0,537.102
203,AL,Sand Valley Power Station,34.343875,-85.86610300000001,BIOMASS,4.8,32.162
204,AL,Shell Offshore Yellowhammer,30.403538,-88.12833,GAS,3.4,14.838
205,AL,Sloss Industries Corp,33.568164,-86.79873,COAL,25.0,29.687820000000002
206,AL,Tenaska Central Alabama Gen Station,32.6497,-86.74,GAS,927.1,4476.599
207,AL,Tenaska Lindsay Hill Generating Station,32.6514,-86.7386,GAS,939.4,3035.953
208,AL,Theodore Cogeneration,30.525445,-88.128477,GAS,317.4,1525.9620000000002
209,AL,Thurlow Dam,32.535436,-85.887614,HYDRO,91.0,228.345
210,AL,US Steel (Fairfield Works),33.4885,-86.9212,OTHF,82.0,186.61001000000002
211,AL,Walter Bouldin Dam,32.583889,-86.283056,HYDRO,225.0,590.121
212,AL,Walton Discover Power Facility,32.54098,-85.03887900000001,GAS,103.0,3.38
213,AL,Washington County Cogen (Olin),31.2504,-88.0156,GAS,122.5,828.885
214,AL,Weiss Dam,34.172142,-85.75380600000001,HYDRO,87.6,209.892
215,AL,Westervelt Moundville Cogen,32.960714,-87.655419,BIOMASS,8.8,31.795
216,AL,Weyerhaeuser Pine Hill Operations,31.9698,-87.4806,BIOMASS,77.4,461.168001
217,AL,Wheeler Dam,34.8069,-87.3819,HYDRO,404.0,1247.298
218,AL,Widows Creek,34.883022,-85.755253,COAL,1968.6,3705.847958
219,AL,Wilson Dam,34.79782,-87.62536999999999,HYDRO,666.7,2448.335
220,AL,Yates Dam,32.5743,-85.8901,HYDRO,50.5,138.401
